Date,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus1
1764-04-30,54.5,59.7,90.3,44.2,113.5,77.2,101.5,102.3,99.5,99.5,67.0,22.551619798931416,2.5,1150.3400000000001,57.3,73.8
1764-05-31,59.7,90.3,44.2,113.5,77.2,101.5,102.3,99.5,99.5,67.0,57.3,22.325189746611834,19.299999999999997,366.34000000000003,73.8,50.0
1764-06-30,90.3,44.2,113.5,77.2,101.5,102.3,99.5,99.5,67.0,57.3,73.8,21.049960411680907,-9.700000000000003,838.6899999999998,50.0,50.0
1764-07-31,44.2,113.5,77.2,101.5,102.3,99.5,99.5,67.0,57.3,73.8,50.0,22.05861352296548,-40.3,566.4399999999998,50.0,50.0
1764-08-31,113.5,77.2,101.5,102.3,99.5,99.5,67.0,57.3,73.8,50.0,50.0,23.462197727881808,5.799999999999997,0.0,50.0,47.0
1764-09-30,77.2,101.5,102.3,99.5,99.5,67.0,57.3,73.8,50.0,50.0,50.0,22.811997330839365,-66.5,9.0,47.0,46.7
1764-10-31,101.5,102.3,99.5,99.5,67.0,57.3,73.8,50.0,50.0,50.0,47.0,21.677450841831014,-30.5,9.089999999999998,46.7,43.3
1764-11-30,102.3,99.5,99.5,67.0,57.3,73.8,50.0,50.0,50.0,47.0,46.7,22.78686878201761,-58.2,11.650000000000036,43.3,42.8
1764-12-31,99.5,99.5,67.0,57.3,73.8,50.0,50.0,50.0,47.0,46.7,43.3,21.821027066163094,-59.5,11.810000000000038,42.8,40.0
1765-01-31,99.5,67.0,57.3,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,19.544569791462113,-59.5,8.089999999999984,40.0,43.3
1765-02-28,67.0,57.3,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,16.32236876872417,-56.2,18.729999999999965,43.3,41.7
1765-03-31,57.3,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,9.831016676259322,-25.299999999999997,13.449999999999964,41.7,36.7
1765-04-30,73.8,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,8.820253681159063,-20.599999999999994,27.55999999999998,36.7,33.7
1765-05-31,50.0,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,9.00642903091391,-40.099999999999994,34.0,33.7,33.3
1765-06-30,50.0,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,5.05574480720255,-16.700000000000003,9.160000000000004,33.3,45.0
1765-07-31,50.0,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,5.432790105768245,-5.0,137.05000000000007,45.0,49.5
1765-08-31,47.0,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,5.007071388435448,-0.5,157.14000000000007,49.5,26.7
1765-09-30,46.7,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,4.941631534445099,-20.3,540.09,26.7,23.3
1765-10-31,43.3,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,6.2209491505182175,-23.400000000000002,531.4,23.3,23.3
1765-11-30,42.8,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,7.434729876285576,-19.999999999999996,11.55999999999999,23.3,21.7
1765-12-31,40.0,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,8.31148385602047,-21.099999999999998,2.5600000000000045,21.7,20.0
1766-01-31,43.3,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,9.017529225532531,-20.0,5.450000000000002,20.0,18.3
1766-02-28,41.7,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,9.731635125826607,-24.999999999999996,5.779999999999995,18.3,61.0
1766-03-31,36.7,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,10.014739137890713,19.299999999999997,1826.1800000000003,61.0,10.0
1766-04-30,33.7,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,12.761103552941215,-26.700000000000003,4424.29,10.0,44.7
1766-05-31,33.3,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,14.125852973262258,11.0,3805.09,44.7,5.0
1766-06-30,45.0,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,14.65196232591389,-28.299999999999997,2780.1800000000003,5.0,5.5
1766-07-31,49.5,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,16.33699576285541,-39.5,1576.3400000000001,5.5,6.7
1766-08-31,26.7,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,16.76377542997599,-42.8,1.6900000000000004,6.7,7.2
1766-09-30,23.3,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,15.860003853159125,-19.5,1.6900000000000004,7.2,8.3
1766-10-31,23.3,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,16.30666828495495,-15.0,1.460000000000001,8.3,9.5
1766-11-30,21.7,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,16.620492287802094,-13.8,2.6499999999999995,9.5,32.0
1766-12-31,20.0,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,16.78116296791005,10.3,507.69,32.0,45.7
1767-01-31,18.3,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,17.198586828251003,25.700000000000003,693.94,45.7,50.0
1767-02-28,61.0,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,18.72050828785254,31.7,206.18000000000006,50.0,71.7
1767-03-31,10.0,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,20.30069785335798,10.700000000000003,489.38000000000005,71.7,54.8
1767-04-30,44.7,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,22.072700270293673,44.8,756.5000000000002,54.8,49.7
1767-05-31,5.0,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,23.039571936127636,5.0,311.6200000000001,49.7,55.5
1767-06-30,5.5,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,23.372935143499248,50.5,59.649999999999906,55.5,36.5
1767-07-31,6.7,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,23.247311672535385,31.0,394.64,36.5,68.0
1767-08-31,7.2,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,21.71417867559249,61.3,1353.25,68.0,71.2
1767-09-30,8.3,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,21.51625193248634,64.0,1002.49,71.2,73.5
1767-10-31,9.5,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,20.446520690164704,65.2,15.530000000000005,73.5,91.2
1767-11-30,32.0,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,18.229209999948495,81.7,318.58000000000004,91.2,88.8
1767-12-31,45.7,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,16.43709389020929,56.8,319.0500000000001,88.8,89.2
1768-01-31,50.0,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,16.355299854583325,43.5,5.920000000000032,89.2,110.2
1768-02-29,71.7,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,16.91907823533343,60.2,441.16,110.2,77.2
1768-03-31,54.8,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,19.89436512907333,5.5,1530.0,77.2,71.2
1768-04-30,49.7,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,19.952547874060258,16.400000000000006,1125.0,71.2,129.5
1768-05-31,55.5,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,19.267236150753146,79.8,3434.89,129.5,129.0
1768-06-30,36.5,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,23.257519691966774,73.5,3399.14,129.0,87.7
1768-07-31,68.0,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,25.52288053013522,51.2,1705.9399999999998,87.7,111.3
1768-08-31,71.2,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,20.658592172642248,43.3,2262.6499999999996,111.3,124.7
1768-09-30,73.5,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,20.17925227113785,53.5,736.5199999999999,124.7,129.7
1768-10-31,91.2,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,20.51975166353953,56.19999999999999,204.56,129.7,151.0
1768-11-30,88.8,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,20.663795163414573,59.8,478.6900000000004,151.0,186.3
1768-12-31,89.2,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,24.07244130859094,97.50000000000001,1699.7800000000013,186.3,123.2
1769-01-31,110.2,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,31.447014520017987,34.0,5227.700000000002,123.2,107.0
1769-02-28,77.2,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,30.38079162892238,-3.200000000000003,4244.050000000001,107.0,107.2
1769-03-31,71.2,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,30.472961603508264,30.0,262.48000000000013,107.2,161.2
1769-04-30,129.5,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,28.079079796571367,89.99999999999999,2916.0399999999986,161.2,122.7
1769-05-31,129.0,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,25.552587388016548,-6.799999999999997,4398.249999999997,122.7,157.3
1769-06-30,87.7,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,25.61018135212808,28.30000000000001,2679.4099999999994,157.3,197.7
1769-07-31,111.3,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,26.829309998581774,109.99999999999999,2829.319999999999,197.7,200.5
1769-08-31,124.7,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,29.230277063726614,89.2,1639.9999999999984,200.5,248.0
1769-09-30,129.7,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,32.19319609793349,123.3,2264.09,248.0,263.7
1769-10-31,151.0,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,41.61445061514089,134.0,2502.74,263.7,246.8
1769-11-30,186.3,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,49.79141213324063,95.80000000000001,532.0999999999989,246.8,186.7
1769-12-31,123.2,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,53.812467576451716,0.39999999999997726,3897.620000000002,186.7,173.3
1770-01-31,107.0,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,53.81846543912435,50.10000000000001,3791.5700000000024,173.3,237.5
1770-02-28,107.2,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,51.384100302417366,130.5,4301.199999999998,237.5,133.5
1770-03-31,161.2,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,48.28629607755071,26.299999999999997,14937.64,133.5,85.0
1770-04-30,122.7,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,44.86879251402545,-76.19999999999999,13168.25,85.0,116.8
1770-05-31,157.3,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,53.6122051557914,-5.900000000000006,3363.49,116.8,138.8
1770-06-30,197.7,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,54.22977861736934,-18.5,1495.2400000000005,138.8,183.0
1770-07-31,200.5,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,55.31100641423509,-14.699999999999989,2437.6399999999994,183.0,210.5
1770-08-31,248.0,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,55.1941472340038,10.0,2709.889999999999,210.5,174.0
1770-09-30,263.7,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,55.50454936309276,-74.0,2088.5,174.0,172.7
1770-10-31,246.8,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,52.20881683734612,-91.0,1333.94,172.7,220.3
1770-11-30,186.7,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,45.56031716307515,-26.5,2267.450000000002,220.3,170.5
1770-12-31,173.3,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,42.39141930338681,-16.19999999999999,4745.800000000003,170.5,60.0
1771-01-31,237.5,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,42.07389250539526,-113.30000000000001,14690.29,60.0,77.0
1771-02-28,133.5,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,51.48367864349503,-160.5,12499.25,77.0,77.8
1771-03-31,85.0,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,50.06449382213573,-55.7,289.64,77.8,108.2
1771-04-30,116.8,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,53.402548836382536,23.200000000000003,924.8000000000003,108.2,254.5
1771-05-31,138.8,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,51.75151098169878,137.7,22327.850000000002,254.5,199.2
1771-06-30,183.0,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,59.47773334525189,60.39999999999998,24461.780000000002,199.2,112.8
1771-07-31,210.5,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,60.52977400971085,-70.2,10523.05,112.8,97.5
1771-08-31,174.0,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,61.31238489625621,-113.0,7699.049999999998,97.5,169.0
1771-09-30,172.7,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,60.448786289626106,-5.0,5346.34,169.0,150.0
1771-10-31,220.3,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,60.255476353237434,-22.69999999999999,5473.25,150.0,166.2
1771-11-30,170.5,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,59.655874256717865,-54.10000000000002,623.4399999999996,166.2,159.5
1771-12-31,60.0,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,55.416460525932386,-11.0,307.3299999999995,159.5,168.2
1772-01-31,77.0,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,54.94189544418722,108.19999999999999,120.57999999999964,168.2,151.3
1772-02-29,77.8,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,50.426505238371966,74.30000000000001,361.29999999999905,151.3,51.8
1772-03-31,108.2,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,46.071390857619605,-26.0,10185.860000000002,51.8,153.7
1772-04-30,254.5,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,49.922003053652496,45.499999999999986,20283.86,153.7,63.3
1772-05-31,199.2,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,48.38206379664082,-191.2,18555.769999999997,63.3,95.0
1772-06-30,112.8,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,43.506687704305875,-104.19999999999999,9177.049999999997,95.0,128.8
1772-07-31,97.5,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,40.49515317362753,16.000000000000014,2147.330000000001,128.8,93.7
1772-08-31,169.0,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,40.22895153576174,-3.799999999999997,2374.4500000000016,93.7,84.2
1772-09-30,150.0,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,40.49387728067321,-84.8,1322.2600000000007,84.2,131.0
1772-10-31,166.2,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,40.33213066388743,-19.0,2280.49,131.0,102.2
1772-11-30,159.5,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,39.57321186386344,-63.999999999999986,3019.6799999999994,102.2,106.7
1772-12-31,168.2,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,37.310635771407945,-52.8,849.6899999999998,106.7,91.0
1773-01-31,151.3,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,34.862925030276315,-77.19999999999999,266.7400000000001,91.0,48.3
1773-02-28,51.8,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,30.536275103918985,-103.00000000000001,2069.78,48.3,85.3
1773-03-31,153.7,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,30.620484927940353,33.5,3192.29,85.3,54.8
1773-04-30,63.3,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,27.885988118288605,-98.89999999999999,2299.25,54.8,68.5
1773-05-31,95.0,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,24.83087655632712,5.200000000000003,1117.94,68.5,47.3
1773-06-30,128.8,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,24.39646348460276,-47.7,637.1300000000002,47.3,46.2
1773-07-31,93.7,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,27.12080484711978,-82.60000000000001,450.6500000000001,46.2,21.2
1773-08-31,84.2,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,26.052841602319614,-72.5,626.2100000000003,21.2,48.8
1773-09-30,131.0,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,30.23115000385456,-35.400000000000006,1386.7600000000002,48.8,43.8
1773-10-31,102.2,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,30.803096660707492,-87.2,786.7599999999999,43.8,68.2
1773-11-30,106.7,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,25.628731435636844,-34.0,620.3600000000002,68.2,72.0
1773-12-31,91.0,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,22.952757943703027,-34.7,609.8000000000002,72.0,78.0
1774-01-31,48.3,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,18.804099730289316,-13.0,50.439999999999976,78.0,109.0
1774-02-28,85.3,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,17.17252327282032,60.7,997.0,109.0,92.8
1774-03-31,54.8,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,22.128794401563468,7.5,1223.44,92.8,73.0
1774-04-30,68.5,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,22.87354731270746,18.200000000000003,654.48,73.0,85.5
1774-05-31,47.3,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,22.91274511901376,17.0,548.29,85.5,47.5
1774-06-30,46.2,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,23.656529519117736,0.20000000000000284,1600.25,47.5,29.2
1774-07-31,21.2,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,23.64378001363854,-17.000000000000004,1778.89,29.2,11.0
1774-08-31,48.8,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,25.21483800375397,-10.2,666.13,11.0,13.2
1774-09-30,43.8,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,26.77008072872068,-35.599999999999994,336.0799999999999,13.2,23.3
1774-10-31,68.2,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,29.98478317784243,-20.499999999999996,106.85000000000004,23.3,29.5
1774-11-30,72.0,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,31.423729312239328,-38.7,140.45000000000002,29.5,20.3
1774-12-31,78.0,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,32.243896924672256,-51.7,123.07999999999998,20.3,7.3
1775-01-31,109.0,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,33.169818736315094,-70.7,253.64,7.3,0.0
1775-02-28,92.8,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,34.12052982524679,-109.0,222.29,0.0,19.3
1775-03-31,73.0,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,30.191762121479428,-73.5,425.78000000000003,19.3,18.7
1775-04-30,85.5,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,25.080408190458147,-54.3,372.85,18.7,6.5
1775-05-31,47.5,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,21.550638041598674,-79.0,149.2,6.5,20.5
1775-06-30,29.2,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,12.241584410887704,-27.0,344.84,20.5,1.7
1775-07-31,11.0,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,8.744649157564234,-27.5,549.44,1.7,13.2
1775-08-31,13.2,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,8.737002250963046,2.1999999999999993,485.69000000000005,13.2,5.3
1775-09-30,23.3,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,8.689309363938094,-7.8999999999999995,194.66,5.3,9.3
1775-10-31,29.5,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.05142714345828,-14.0,78.41,9.3,25.2
1775-11-30,20.3,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,8.64487645307259,-4.300000000000001,268.80999999999995,25.2,13.2
1775-12-31,7.3,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,8.003658017848256,-7.100000000000001,396.80999999999995,13.2,36.2
1776-01-31,0.0,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,7.6428434208451215,28.900000000000002,673.0000000000001,36.2,19.3
1776-02-29,19.3,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,10.054887562220122,19.3,814.6100000000001,19.3,10.5
1776-03-31,18.7,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,9.177508739667136,-8.8,363.05000000000007,10.5,36.3
1776-04-30,6.5,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,9.212069377844601,17.599999999999998,743.0799999999999,36.3,18.7
1776-05-31,20.5,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,10.930487434490539,12.2,975.3999999999999,18.7,31.7
1776-06-30,1.7,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,10.51891154064906,11.2,478.75999999999993,31.7,1.7
1776-07-31,13.2,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,11.22154425894919,0.0,1069.0,1.7,40.3
1776-08-31,5.3,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,11.22154425894919,27.099999999999998,2389.9599999999996,40.3,26.7
1776-09-30,9.3,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,12.59414270824162,21.4,1674.9199999999996,26.7,50.0
1776-10-31,25.2,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,11.784603302614814,40.7,727.8499999999999,50.0,58.3
1776-11-30,13.2,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,13.28092826407686,33.099999999999994,611.78,58.3,66.7
1776-12-31,36.2,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,16.02103435071115,53.5,139.45000000000005,66.7,75.0
1777-01-31,19.3,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,18.390864277920407,38.8,139.45000000000005,75.0,60.8
1777-02-28,10.5,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,21.76466300119429,41.5,270.53000000000003,60.8,65.0
1777-03-31,36.3,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,22.088651875265423,54.5,219.2800000000001,65.0,159.2
1777-04-30,18.7,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,21.197693794897177,122.89999999999999,8891.279999999997,159.2,133.8
1777-05-31,31.7,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,37.946902779483274,115.10000000000001,9518.799999999996,133.8,134.5
1777-06-30,1.7,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,42.012438634290206,102.8,645.6499999999988,134.5,158.3
1777-07-31,40.3,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,44.91314457433988,156.60000000000002,566.9300000000005,158.3,186.7
1777-08-31,26.7,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,45.14740364135634,146.39999999999998,1372.999999999999,186.7,193.7
1777-09-30,50.0,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,50.66913645296206,167.0,855.5599999999987,193.7,177.5
1777-10-31,58.3,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,52.11116856192047,127.5,311.43999999999966,177.5,243.3
1777-11-30,66.7,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,51.41412676060496,185.0,4592.080000000001,243.3,262.2
1777-12-31,75.0,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,57.26785202013429,195.5,4686.85,262.2,295.5
1778-01-31,60.8,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,62.29037289626348,220.5,1466.1,295.5,182.2
1778-02-28,65.0,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,68.44532438783204,121.39999999999999,13945.780000000004,182.2,223.3
1778-03-31,159.2,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,59.57912747393633,158.3,14526.100000000006,223.3,241.7
1778-04-30,133.8,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,48.576477503691706,82.5,2027.770000000001,241.7,398.2
1778-05-31,134.5,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,48.74072775068779,264.4,24830.809999999998,398.2,286.0
1778-06-30,158.3,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,398.2,68.3996279026591,151.5,37081.09,286.0,255.0
1778-07-31,186.7,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,398.2,286.0,64.44209071372184,96.69999999999999,13549.839999999998,255.0,233.3
1778-08-31,193.7,177.5,243.3,262.2,295.5,182.2,223.3,241.7,398.2,286.0,255.0,59.93769623997535,46.60000000000002,1431.8899999999994,233.3,286.2
