Date,T-48,T-47,T-46,T-45,T-44,T-43,T-42,T-41,T-40,T-39,T-38,T-37,T-36,T-35,T-34,T-33,T-32,T-31,T-30,T-29,T-28,T-27,T-26,T-25,T-24,T-23,T-22,T-21,T-20,T-19,T-18,T-17,T-16,T-15,T-14,T-13,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus2
1947-03-01,5.3217,5.3992,5.425,5.5284,5.58,5.6059,5.7092,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,0.24504260117148796,0.6200000000000001,0.01933969999999986,6.5617,6.5359
1947-04-01,5.3992,5.425,5.5284,5.58,5.6059,5.7092,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,0.21712832547187905,0.5167000000000002,0.002672890000000031,6.5617,6.5359
1947-05-01,5.425,5.5284,5.58,5.6059,5.7092,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,0.1917348927483525,0.4391999999999996,0.0006656400000000138,6.5359,6.5359
1947-06-01,5.5284,5.58,5.6059,5.7092,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,0.16115067203465905,0.4134000000000002,0.0006656400000000138,6.5359,6.7167
1947-07-01,5.58,5.6059,5.7092,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,0.11938151349303999,0.28420000000000023,0.0,6.5359,6.8459
1947-08-01,5.6059,5.7092,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,0.08876683056374896,0.3616999999999999,0.032688640000000185,6.7167,6.8717
1947-09-01,5.7092,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,0.08191644964365967,0.4134000000000002,0.04938128000000018,6.8459,6.9492
1947-10-01,5.7092,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,0.1013388567573609,0.3616999999999999,0.017358279999999962,6.8717,7.285
1947-11-01,5.7867,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,0.12062518019560522,0.41330000000000044,0.006671890000000056,6.9492,7.6467
1947-12-01,5.7867,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,0.14414895941351782,0.7233,0.11876789,7.285,7.4659
1948-01-01,5.735,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,0.21855330442480167,0.9042000000000003,0.24358852999999986,7.6467,7.4917
1948-02-01,5.8125,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,0.3349024587473195,0.8525,0.1635155299999998,7.4659,7.3367
1948-03-01,5.9159,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,0.37477479200477487,0.9299999999999997,0.033354279999999834,7.4917,7.1817
1948-04-01,5.9417,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,0.3972477959522104,0.7750000000000004,0.02469063999999977,7.3367,7.2334
1948-05-01,5.9417,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,0.3912508594239763,0.6458000000000004,0.048049999999999884,7.1817,7.285
1948-06-01,5.9417,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,0.364739648775519,0.6974999999999998,0.026697890000000016,7.2334,7.4659
1948-07-01,5.89,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,0.3284611784730258,0.7491000000000003,0.005335449999999994,7.285,7.595
1948-08-01,5.9159,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,0.2767197961034872,0.7492000000000001,0.03538737000000016,7.4659,7.6725
1948-09-01,5.89,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,0.24503791543351003,0.7490999999999994,0.04939161999999993,7.595,7.7759
1948-10-01,5.8384,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,0.22769632600241935,0.8008000000000006,0.022673059999999915,7.6725,8.0859
1948-11-01,5.89,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,0.20336235909632394,0.8266999999999998,0.016697810000000028,7.7759,8.2667
1948-12-01,5.9159,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,0.18343036144542701,0.8009000000000004,0.10679156000000026,8.0859,8.0859
1949-01-01,6.0192,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,0.24541214809083023,0.6200000000000001,0.12878864000000018,8.2667,7.9825
1949-02-01,6.0192,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,0.32049213058028264,0.6200000000000001,0.06537727999999973,8.0859,7.8017
1949-03-01,5.9934,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,0.34811166820672174,0.4908000000000001,0.043380199999999994,7.9825,7.6467
1949-04-01,5.9934,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,0.35894325253675785,0.46499999999999986,0.043380199999999994,7.8017,7.6984
1949-05-01,6.045,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,0.34640656538476106,0.46499999999999986,0.05671363999999994,7.6467,7.8017
1949-06-01,6.1225,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,0.3100631121911582,0.46500000000000075,0.02669789000000011,7.6984,7.9825
1949-07-01,6.0967,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,0.27071088552488376,0.5167000000000002,0.01334378000000002,7.8017,8.06
1949-08-01,5.9934,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,0.22591100878197348,0.5165999999999995,0.043359529999999855,7.9825,8.0084
1949-09-01,5.89,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,0.2016326148937441,0.46500000000000075,0.038694889999999954,8.06,8.215
1949-10-01,5.8384,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,0.19012743241193672,0.33589999999999964,0.008668810000000143,8.0084,8.68
1949-11-01,5.89,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,0.1781833799067691,0.4390999999999998,0.04534612000000001,8.215,9.0934
1949-12-01,5.9417,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,0.18702629865580103,0.5940999999999992,0.25890855999999984,8.68,8.8867
1950-01-01,5.9417,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,0.271025183716077,0.8267000000000007,0.3871245600000008,9.0934,8.9384
1950-02-01,5.9417,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,0.3997161968891874,0.8007999999999988,0.21362445000000152,8.8867,8.835
1950-03-01,5.9417,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,0.456593089267311,0.9558999999999997,0.04539778000000062,8.9384,8.8092
1950-04-01,6.045,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,0.5008342081939113,1.0333000000000006,0.013364449999999788,8.835,8.8867
1950-05-01,6.0967,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,0.5078153336160257,1.1625000000000005,0.01135719999999977,8.8092,8.9125
1950-06-01,6.1225,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,0.48016336362105855,1.188299999999999,0.006671889999999826,8.8867,9.1192
1950-07-01,6.2517,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,0.44274825020044467,1.1107999999999993,0.006671889999999826,8.9125,9.2484
1950-08-01,6.355,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,0.39744509019765517,1.1366999999999994,0.04339052999999988,9.1192,9.4034
1950-09-01,6.4325,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,0.37145176550559317,1.1883999999999997,0.059417530000000086,9.2484,9.5325
1950-10-01,6.51,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,9.2484,0.344039042014937,1.3949999999999996,0.04071764000000003,9.4034,9.8684
1950-11-01,6.5359,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,9.2484,9.4034,0.286937471290446,1.3175000000000008,0.04069181000000009,9.5325,10.4367
1950-12-01,6.5617,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,9.2484,9.4034,9.5325,0.2456513512865112,1.1883999999999997,0.12949561999999945,9.8684,10.2817
1951-01-01,6.7425,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,9.2484,9.4034,9.5325,9.8684,0.3148743342809776,1.3432999999999993,0.43579369999999995,10.4367,10.2817
1951-02-01,6.6134,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,9.2484,9.4034,9.5325,9.8684,10.4367,0.47883278128231316,1.3950000000000014,0.3469898900000006,10.2817,10.2559
1951-03-01,6.5617,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,9.2484,9.4034,9.5325,9.8684,10.4367,10.2817,0.5439204513810412,1.343300000000001,0.024024999999999803,10.2817,10.0492
1951-04-01,6.5617,6.5359,6.5359,6.5359,6.7167,6.8459,6.8717,6.9492,7.285,7.6467,7.4659,7.4917,7.3367,7.1817,7.2334,7.285,7.4659,7.595,7.6725,7.7759,8.0859,8.2667,8.0859,7.9825,7.8017,7.6467,7.6984,7.8017,7.9825,8.06,8.0084,8.215,8.68,9.0934,8.8867,8.9384,8.835,8.8092,8.8867,8.9125,9.1192,9.2484,9.4034,9.5325,9.8684,10.4367,10.2817,10.2817,0.583261704411779,1.4208999999999996,0.0006656400000000138,10.2559,10.1784
